Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-07-28,85.501633058782,86.103068301401,84.749753590544,85.501633058782,1338.5367927488
2013-08-04,82.979967754878,82.979967754878,79.670959211922,81.500201590412,41403.013880238
2013-08-11,81.500201590412,84.790086794937,81.380205437565,84.498987087704,65586.229895551
2013-08-18,84.498987087704,88.969039487937,83.600302013819,88.249845397574,6187.7176561427
2013-08-25,88.969039487937,88.999793394771,86.899692971365,87.200298431619,5742.4429792287
2013-09-01,86.950688540515,86.950688540515,81.79980055917,82.219395680775,29372.125146708
2013-09-08,82.9894735079,84.280131103434,77.618723050789,80.500643702111,52053.833530566
2013-09-15,80.650387270296,90.000469606957,80.650387270296,87.200298431619,28377.08215834
2013-09-22,86.250729620972,88.001353830355,83.750045582003,86.53109341891,11723.056134481
2013-09-29,86.690454572505,88.001353830355,84.498987087704,86.448225619041,2461.7194083087
2013-10-06,85.999889573595,86.448225619041,83.999767305496,85.979759743667,3377.6861327004
2013-10-13,85.90114157456,86.860439803006,85.200064331132,86.499221188191,2778.0244642138
2013-10-20,86.988935217378,95.999047093037,86.499221188191,95.720808110481,33971.72783466
2013-10-27,96.899856982304,102.00198604227,95.720808110481,101.19992415204,47537.072642969
2013-11-03,100.49996523249,102.00198604227,97.800666871571,100.9991850147,8790.6446786947
2013-11-10,99.9996271264,101.50164793618,99.9996271264,100.9991850147,4743.6344544809
2013-11-17,100.30123907815,103.00579356133,99.9996271264,100.79945236886,15176.994378873
2013-11-24,100.9991850147,106.19469411905,99.9996271264,104.99428526103,68532.762112763
2013-12-01,106.24781450358,106.49216827243,103.00579356133,104.99428526103,20455.334999289
2013-12-08,104.99428526103,104.99428526103,99.500407344192,100.54984247776,6931.4110911575
2013-12-15,99.649032588492,102.55320788512,90.000469606957,91.029774910596,17207.559871692
2013-12-22,91.200766632593,98.000399517409,90.499801221554,96.697999521084,29448.377258398
2013-12-29,98.000399517409,99.540667004048,92.060086705731,92.060086705731,414.20900178043
2014-01-05,93.000261595746,97.000841629108,93.000261595746,94.990989943211,14986.834791692
2014-01-12,96.459013706886,96.459013706886,82.000539696505,83.099963907726,14077.457755965
2014-01-19,81.601186237216,86.860439803006,81.601186237216,85.999889573595,17737.559117152
2014-01-26,85.999889573595,85.999889573595,82.011163773411,82.011163773411,132350.13129389
2014-02-02,81.601186237216,87.599763723296,78.500409601624,84.090016043005,38177.831970922
2014-02-09,84.199499951335,85.200064331132,82.599625801633,83.329443968902,10260.14525092
2014-02-16,84.359867596426,85.000331685293,81.330216359911,84.498987087704,12510.053237864
2014-02-23,83.999767305496,85.089573931306,82.9894735079,83.000209417195,14282.679488665
2014-03-02,83.009715170216,85.700402437225,80.149042672706,82.500877802598,8042.2443232051
2014-03-09,80.149042672706,88.499455288678,77.999065004034,88.29972264284,16146.619996677
2014-03-16,87.498779076492,91.991197954423,85.588905545903,86.309106127762,57036.579545165
2014-03-23,85.149068761982,86.579964172679,83.499429199403,85.989377329077,46184.303698518
2014-03-30,86.299488542352,88.879797241924,85.009949270703,86.499221188191,29044.523481662
2014-04-06,86.499221188191,87.950246428816,86.110491805809,86.708459587051,15219.356663146
2014-04-13,85.499551467502,87.900369183551,84.50961116461,85.499551467502,3155.5194862909
2014-04-20,86.999559294284,86.999559294284,85.510287376796,85.510287376796,6682.8856900893
2014-04-27,85.999889573595,87.498779076492,85.499551467502,87.498779076492,2865.5731850447
2014-05-04,87.509514985787,87.900369183551,86.999559294284,86.999559294284,6161.3589014839
2014-05-11,86.999559294284,87.799384536747,82.639997293877,82.700610448437,29584.877952168
