Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-11-04,4.31132,4.34699,4.30386,4.30828
2018-11-11,4.30785,4.31504,4.27599,4.28799
2018-11-18,4.28922,4.31811,4.28458,4.31384
2018-11-25,4.31579,4.33815,4.28882,4.29142
2018-12-02,4.29134,4.3005,4.28228,4.29225
2018-12-09,4.28908,4.29418,4.27488,4.29253
2018-12-16,4.29125,4.30631,4.28563,4.29195
2018-12-23,4.29211,4.29513,4.27919,4.28829
2018-12-30,4.29021,4.3074,4.27686,4.30147
2019-01-06,4.30058,4.3129,4.28418,4.28757
2019-01-13,4.29014,4.30689,4.28915,4.29153
2019-01-20,4.2937,4.29783,4.27941,4.28652
2019-01-27,4.28964,4.29697,4.28149,4.28738
2019-02-03,4.2869,4.29804,4.25878,4.29035
2019-02-10,4.28496,4.31463,4.27842,4.31451
2019-02-17,4.31117,4.3423,4.30881,4.33499
2019-02-24,4.33043,4.34533,4.32618,4.33824
2019-03-03,4.3378,4.34145,4.30065,4.30419
2019-03-10,4.30475,4.31631,4.29442,4.30182
2019-03-17,4.30158,4.30634,4.29413,4.29944
2019-03-24,4.29936,4.30317,4.27763,4.29915
2019-03-31,4.2992,4.30754,4.28831,4.30473
2019-04-07,4.30137,4.30583,4.28523,4.28999
2019-04-14,4.29197,4.2942,4.27479,4.27847
2019-04-21,4.27918,4.28275,4.27026,4.27832
2019-04-28,4.27857,4.29995,4.27647,4.29632
2019-05-05,4.29625,4.29824,4.27519,4.27653
2019-05-12,4.28294,4.30269,4.27934,4.2972
2019-05-19,4.29689,4.3141,4.29201,4.30786
2019-05-26,4.30475,4.31152,4.28958,4.29202
2019-06-02,4.29246,4.3039,4.28012,4.28159
2019-06-09,4.28238,4.28534,4.25839,4.25934
2019-06-16,4.26119,4.26871,4.25233,4.25707
2019-06-23,4.25806,4.26947,4.2514,4.2542
2019-06-30,4.25692,4.26611,4.24282,4.24548
2019-07-07,4.24399,4.25546,4.23731,4.24943
2019-07-14,4.25146,4.27569,4.24904,4.27095
2019-07-21,4.26968,4.27034,4.24784,4.2508
2019-07-28,4.25029,4.2768,4.2455,4.27428
2019-08-04,4.27283,4.31423,4.27053,4.30718
2019-08-11,4.30746,4.32621,4.30686,4.32539
2019-08-18,4.3243,4.39705,4.3223,4.33914
2019-08-25,4.33779,4.38301,4.3374,4.37957
2019-09-01,4.37636,4.39957,4.35675,4.37451
2019-09-08,4.37887,4.37887,4.33176,4.34022
2019-09-15,4.33744,4.35799,4.31677,4.32719
2019-09-22,4.32203,4.38187,4.32123,4.37564
2019-09-29,4.37533,4.39782,4.37128,4.38441
2019-10-06,4.38039,4.38514,4.31826,4.31933
2019-10-13,4.31947,4.3358,4.29847,4.30176
2019-10-20,4.30515,4.30876,4.27824,4.28118
2019-10-27,4.28245,4.28315,4.26754,4.27942
2019-11-03,4.27629,4.28406,4.25046,4.25144
2019-11-10,4.25224,4.27424,4.25066,4.26524
2019-11-17,4.26372,4.29704,4.26219,4.27556
2019-11-24,4.27426,4.30028,4.27362,4.29769
2019-12-01,4.29657,4.32848,4.29447,4.31466
2019-12-08,4.31433,4.31638,4.2665,4.27623
2019-12-15,4.27764,4.29184,4.26675,4.26886
2019-12-22,4.27059,4.28343,4.25303,4.25562
2019-12-29,4.25638,4.27526,4.2527,4.26113
2020-01-05,4.26143,4.26943,4.23757,4.24404
2020-01-12,4.24375,4.25129,4.23097,4.23432
2020-01-19,4.2365,4.24442,4.21071,4.241
2020-01-26,4.24001,4.26111,4.22721,4.25823
2020-02-02,4.25573,4.30723,4.25384,4.29678
2020-02-09,4.29697,4.30499,4.23629,4.27484
2020-02-16,4.27211,4.27395,4.23707,4.25036
2020-02-23,4.24985,4.29414,4.24503,4.29107
2020-03-01,4.29493,4.3373,4.2886,4.32913
2020-03-08,4.33054,4.33469,4.2869,4.30123
2020-03-15,4.31146,4.38947,4.30311,4.37771
2020-03-22,4.37381,4.61829,4.37308,4.52726
2020-03-29,4.52104,4.63472,4.50147,4.5371
2020-04-05,4.53676,4.60471,4.52967,4.58562
2020-04-12,4.58749,4.59463,4.51459,4.54854
2020-04-19,4.55273,4.57515,4.51372,4.51999
2020-04-26,4.51872,4.55865,4.51264,4.5372
2020-05-03,4.53661,4.57229,4.51411,4.56745
2020-05-10,4.56738,4.57148,4.52659,4.55017
2020-05-17,4.5517,4.57349,4.5411,4.56773
2020-05-24,4.56627,4.56859,4.50923,4.51284
2020-05-31,4.51574,4.51743,4.40659,4.44866
2020-06-07,4.43642,4.45894,4.37114,4.43465
2020-06-14,4.43922,4.48266,4.41995,4.44416
2020-06-21,4.45053,4.47458,4.41051,4.46589
2020-06-28,4.45598,4.47418,4.43098,4.46753
2020-07-05,4.46819,4.48033,4.4344,4.46441
2020-07-12,4.46467,4.48595,4.45832,4.4654
2020-07-19,4.46492,4.49558,4.46184,4.47823
2020-07-26,4.48383,4.48674,4.40075,4.40456
2020-08-02,4.40857,4.42658,4.38626,4.41226
2020-08-09,4.41818,4.42518,4.3905,4.41329
2020-08-16,4.40851,4.41497,4.38971,4.3979
2020-08-23,4.40184,4.4132,4.3746,4.41075
2020-08-30,4.41069,4.42417,4.38187,4.38794
2020-09-06,4.38712,4.47065,4.3839,4.4531
2020-09-13,4.46126,4.46601,4.43269,4.45202
2020-09-20,4.44922,4.46309,4.43468,4.45695
2020-09-27,4.45701,4.56245,4.4448,4.54972
2020-10-04,4.54858,4.59715,4.47394,4.50257
2020-10-11,4.49936,4.50486,4.46058,4.46777
2020-10-18,4.46665,4.58134,4.45535,4.54717
2020-10-25,4.54716,4.59427,4.53545,4.5688
2020-11-01,4.56907,4.64547,4.56157,4.60604
2020-11-08,4.6081,4.61694,4.50141,4.50465
2020-11-15,4.5052,4.51103,4.46011,4.4826
2020-11-22,4.48283,4.50286,4.45886,4.46651
2020-11-29,4.46692,4.49357,4.4593,4.48578
2020-12-06,4.48815,4.49139,4.44369,4.46786
2020-12-13,4.47028,4.48827,4.4176,4.44552
2020-12-20,4.44332,4.51804,4.42802,4.47264
2020-12-27,4.4781,4.52524,4.47663,4.50356
2021-01-03,4.50091,4.62237,4.47695,4.56218
2021-01-10,4.56241,4.56391,4.49475,4.50942
2021-01-17,4.51074,4.55197,4.50876,4.53841
2021-01-24,4.53883,4.54919,4.52287,4.54072
2021-01-31,4.539,4.56174,4.51731,4.51952
2021-02-07,4.5201,4.52586,4.473,4.48622
2021-02-14,4.48624,4.50889,4.47096,4.49809
2021-02-21,4.49862,4.50541,4.47855,4.48252
2021-02-28,4.48487,4.52802,4.48032,4.52051
2021-03-07,4.52142,4.59968,4.50997,4.5869
2021-03-14,4.5894,4.60386,4.56154,4.58416
2021-03-21,4.58214,4.62863,4.57888,4.61429
2021-03-28,4.62231,4.65067,4.58452,4.64138
2021-04-04,4.6403,4.67834,4.58573,4.59239
2021-04-11,4.60342,4.60907,4.52587,4.53032
2021-04-18,4.53327,4.57335,4.52032,4.54399
2021-04-25,4.54511,4.57064,4.53984,4.55506
2021-05-02,4.55229,4.59304,4.54824,4.55866
2021-05-09,4.55897,4.59076,4.53763,4.55496
2021-05-16,4.55122,4.57671,4.51847,4.52906
2021-05-23,4.52864,4.54563,4.48491,4.49632
2021-05-30,4.49407,4.50333,4.47808,4.48345
2021-06-06,4.48343,4.48829,4.44782,4.45874
2021-06-13,4.459,4.50248,4.44367,4.50051
2021-06-20,4.49411,4.56486,4.48712,4.55094
2021-06-27,4.55366,4.55431,4.50425,4.51346
2021-07-04,4.5162,4.53152,4.49473,4.50848
2021-07-11,4.51612,4.55372,4.49116,4.54606
2021-07-18,4.54529,4.5934,4.53369,4.58386
2021-07-25,4.58268,4.60174,4.55881,4.57541
2021-08-01,4.57694,4.60129,4.55855,4.56992
2021-08-08,4.56641,4.57605,4.53401,4.57529
2021-08-15,4.57498,4.59467,4.55726,4.56607
2021-08-22,4.56608,4.59497,4.55198,4.583
2021-08-29,4.57657,4.59052,4.56586,4.57584
2021-09-05,4.57515,4.58005,4.50103,4.50572
2021-09-12,4.50755,4.55081,4.50629,4.54376
2021-09-19,4.54413,4.59432,4.53457,4.59025
2021-09-26,4.58932,4.63429,4.58716,4.60583
2021-10-03,4.60685,4.64793,4.57539,4.57748
2021-10-10,4.57595,4.63127,4.5393,4.6053
2021-10-17,4.60461,4.61637,4.56045,4.56785
2021-10-24,4.56203,4.60921,4.5585,4.60004
2021-10-31,4.59978,4.6325,4.58803,4.6131
2021-11-07,4.61212,4.63223,4.57085,4.59775
2021-11-14,4.59958,4.65007,4.58412,4.64072
2021-11-21,4.64062,4.69949,4.62231,4.69156
2021-11-28,4.6945,4.72778,4.66391,4.71064
2021-12-05,4.71014,4.71317,4.58539,4.59937
2021-12-12,4.59801,4.62512,4.57921,4.62027
2021-12-19,4.61933,4.6459,4.6059,4.63197
2021-12-26,4.63243,4.64486,4.61314,4.62115
2022-01-02,4.62356,4.62795,4.58217,4.58921
2022-01-09,4.59028,4.59317,4.54249,4.54532
2022-01-16,4.54497,4.54887,4.51958,4.5359
2022-01-23,4.53583,4.54987,4.50954,4.53074
2022-01-30,4.52625,4.59943,4.52238,4.58627
2022-02-06,4.58389,4.60144,4.51927,4.56654
2022-02-13,4.56134,4.57927,4.48295,4.56771
2022-02-20,4.57116,4.58662,4.48249,4.53177
2022-02-27,4.52976,4.72109,4.508,4.64053
2022-03-06,4.69636,4.90495,4.66861,4.89675
2022-03-13,4.90599,5.00341,4.74584,4.78277
2022-03-20,4.79667,4.79795,4.65972,4.71193
2022-03-27,4.71606,4.79021,4.67301,4.68318
2022-04-03,4.68878,4.73814,4.63151,4.6324
2022-04-10,4.64223,4.66735,4.60655,4.6313
2022-04-17,4.63909,4.66968,4.61898,4.64269
2022-04-24,4.63006,4.65685,4.61233,4.65338
2022-05-01,4.6456,4.7271,4.62667,4.6742
2022-05-08,4.67883,4.71808,4.64147,4.71252
2022-05-15,4.70211,4.72085,4.65256,4.69169
2022-05-22,4.68253,4.68574,4.62155,4.62622
2022-05-29,4.62778,4.6324,4.56217,4.5726
2022-06-05,4.57576,4.6005,4.55965,4.5868
2022-06-12,4.58912,4.62271,4.56381,4.61239
2022-06-19,4.60363,4.74444,4.59132,4.67739
2022-06-26,4.68352,4.72249,4.62672,4.68862
2022-07-03,4.69321,4.72349,4.64856,4.6883
2022-07-10,4.69145,4.8138,4.6839,4.77882
2022-07-17,4.77889,4.85162,4.768,4.78541
2022-07-24,4.77679,4.80083,4.73662,4.74385
2022-07-31,4.73813,4.80875,4.69087,4.73988
2022-08-07,4.74274,4.75249,4.68923,4.70837
2022-08-14,4.71295,4.71683,4.65494,4.65934
2022-08-21,4.66219,4.76126,4.65863,4.74855
2022-08-28,4.75123,4.78844,4.73088,4.7409
2022-09-04,4.74286,4.75728,4.69595,4.72073
2022-09-11,4.71417,4.74468,4.6901,4.69123
2022-09-18,4.69718,4.73473,4.68878,4.71842
2022-09-25,4.72179,4.78934,4.70315,4.76013
2022-10-02,4.74191,4.89335,4.73482,4.85838
2022-10-09,4.84452,4.89211,4.79076,4.85952
2022-10-16,4.86292,4.88411,4.79096,4.8022
2022-10-23,4.81215,4.85555,4.76252,4.77635
2022-10-30,4.77863,4.79335,4.71378,4.71835
2022-11-06,4.72131,4.73215,4.67618,4.68789
2022-11-13,4.68699,4.7258,4.66909,4.67925
2022-11-20,4.67544,4.78497,4.67427,4.69862
2022-11-27,4.70021,4.71756,4.68522,4.69248
2022-12-04,4.69482,4.70964,4.65937,4.67839
2022-12-11,4.67579,4.72123,4.6702,4.68851
2022-12-18,4.69123,4.71479,4.67649,4.68649
2022-12-25,4.68957,4.69675,4.63454,4.64259
2023-01-01,4.64291,4.70773,4.64214,4.68908
2023-01-08,4.68574,4.70854,4.65672,4.6879
2023-01-15,4.6949,4.70229,4.67729,4.69453
2023-01-22,4.6931,4.7508,4.68413,4.70645
2023-01-29,4.70759,4.73105,4.70275,4.7084
2023-02-05,4.70951,4.71921,4.67916,4.71837
2023-02-12,4.70976,4.7885,4.704,4.77835
2023-02-19,4.76977,4.79877,4.75256,4.75667
2023-02-26,4.76611,4.7709,4.71652,4.71964
2023-03-05,4.7201,4.72347,4.66175,4.70826
2023-03-12,4.70855,4.71172,4.6715,4.67914
2023-03-19,4.68136,4.71867,4.66799,4.70318
2023-03-26,4.70302,4.72006,4.67474,4.68869
2023-04-02,4.68691,4.69322,4.66798,4.67907
2023-04-09,4.67648,4.69434,4.66775,4.68049
2023-04-16,4.68108,4.69253,4.63092,4.64432
2023-04-23,4.64272,4.64893,4.59641,4.61272
2023-04-30,4.61292,4.61622,4.57139,4.58643
2023-05-07,4.58512,4.61518,4.56538,4.57191
2023-05-14,4.5767,4.58075,4.5152,4.51898
2023-05-21,4.51714,4.55477,4.47925,4.54025
2023-05-28,4.54228,4.54653,4.47731,4.53139
2023-06-04,4.52631,4.54759,4.48773,4.48925
2023-06-11,4.49296,4.4988,4.43494,4.43935
2023-06-18,4.44443,4.49001,4.43102,4.46445
2023-06-25,4.46492,4.4736,4.41962,4.4385
2023-07-02,4.44125,4.49094,4.42351,4.43627
2023-07-09,4.43622,4.50424,4.41414,4.45368
2023-07-16,4.45547,4.46938,4.4272,4.45411
2023-07-23,4.45498,4.46682,4.43112,4.46186
2023-07-30,4.4629,4.46795,4.4056,4.41145
2023-08-06,4.41384,4.47243,4.39833,4.43356
2023-08-13,4.44229,4.47382,4.41172,4.43313
2023-08-20,4.43847,4.49674,4.42892,4.45945
2023-08-27,4.46109,4.48588,4.45545,4.4689
2023-09-03,4.46565,4.4809,4.46208,4.46716
2023-09-10,4.46569,4.63065,4.46227,4.61809
2023-09-17,4.61716,4.69663,4.60632,4.64571
2023-09-24,4.63854,4.67676,4.58429,4.60282
2023-10-01,4.60716,4.64402,4.58308,4.61787
2023-10-08,4.61861,4.64947,4.57417,4.57639
2023-10-15,4.57909,4.58894,4.5127,4.53296
2023-10-22,4.46886,4.50571,4.40971,4.46275
2023-10-29,4.45783,4.49006,4.44544,4.46538
2023-11-05,4.46417,4.48028,4.43745,4.45844
2023-11-12,4.45746,4.47199,4.415,4.4275
2023-11-19,4.42711,4.43764,4.3633,4.38524
2023-11-26,4.38747,4.38974,4.34105,4.36818
2023-12-03,4.36731,4.37198,4.31703,4.32312
2023-12-10,4.33099,4.34284,4.31647,4.33773
2023-12-17,4.33112,4.34488,4.2928,4.33437
